user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
2980274	竹烟飞	1	0	0	2015-06-25	NULL	NULL	1	2015-06-25	2015-06-25	0.008	0.0
368482	Dovy Paukstys	5	0	0	2013-07-23	NULL	NULL	1	2013-07-23	2013-07-23	0.0575	0.0
624574	Pletzturrai	2	0	1	2012-03-11	2012-03-11	NULL	1	2012-03-11	2012-03-11	1.0	1.0
653915	Dan B	1443	0	776	2012-04-09	2012-04-09	NULL	6	2013-10-07	2014-01-27	0.9556	1.0
462390	pizzatom	1	0	1	2011-05-29	2011-05-29	NULL	1	2011-05-29	2011-05-29	NULL	1.0
2300793	aledeniz	4	0	4	2014-08-31	2014-08-31	NULL	1	2014-08-31	2014-08-31	0.0081	0.0089
141297	hajok	1	0	0	2013-02-13	NULL	NULL	1	2013-02-13	2013-02-13	0.0012	0.0
2554683	RBmate44	1	0	1	2015-01-05	2015-01-05	NULL	1	2015-01-05	2015-01-05	1.0	1.0
2135320	BitcoinMaps	2	0	1	2015-05-02	2015-05-02	NULL	1	2015-05-02	2015-05-02	0.0099	0.0071
46482	Leon K	2	0	2	2011-04-18	2011-04-18	NULL	1	2011-04-18	2011-04-18	0.0	0.0
110842	pgatens	40	1	40	2011-04-23	2011-04-23	2011-04-24	2	2011-04-24	2011-04-24	0.0303	0.0384
298326	djmoorhouse	465	0	256	2010-06-03	2010-06-03	NULL	44	2011-06-16	2011-06-20	0.7881	0.7596
1894117	arrcole	25	0	25	2014-01-20	2014-01-20	NULL	1	2014-01-20	2014-01-20	1.0	1.0
29943	cchatfield	15	0	8	2015-07-07	2015-07-07	NULL	2	2015-08-10	2015-07-12	0.0003	0.0002
1130738	David Shrier	33	0	25	2012-12-12	2012-12-12	NULL	4	2013-05-11	2013-06-03	0.6735	0.641
69628	vsandre	66	0	0	2009-01-29	NULL	NULL	4	2010-03-30	2009-04-14	0.0004	0.0
1873647	acb70	1	0	1	2014-01-08	2014-01-08	NULL	1	2014-01-08	2014-01-08	1.0	1.0
16330	aluka	2	0	0	2015-04-06	NULL	NULL	1	2015-04-06	2015-04-06	0.0	0.0
865343	seewhatyouthink	2	0	1	2012-09-07	2012-09-07	NULL	1	2012-09-07	2012-09-07	1.0	1.0
2077963	frankc60	41	0	41	2014-05-16	2014-05-16	NULL	5	2014-12-23	2014-09-09	0.7069	0.7455
616314	The Land	147	0	125	2012-03-03	2012-03-03	NULL	2	2012-03-04	2012-03-04	0.875	0.969
38066	ArjanO	1	0	1	2012-05-03	2012-05-03	NULL	1	2012-05-03	2012-05-03	0.0	0.0
644089	Tamatisk	21	0	21	2012-03-30	2012-03-30	NULL	1	2012-03-30	2012-03-30	0.3962	0.42
237980	Ammonyte	11	0	11	2012-02-05	2012-02-05	NULL	1	2012-02-05	2012-02-05	0.0561	0.057
982374	Wendy Lux	2	0	1	2012-10-16	2012-10-16	NULL	1	2012-10-16	2012-10-16	1.0	1.0
416712	sacshu	3	0	3	2011-03-03	2011-03-03	NULL	1	2011-03-03	2011-03-03	1.0	1.0
230019	afcone	12	0	11	2010-02-06	2010-02-06	NULL	3	2010-10-21	2010-10-27	0.0094	0.0106
19676	David Fraser	1	0	0	2008-05-13	NULL	NULL	1	2008-05-13	2008-05-13	0.0029	0.0
397326	trolleway	46	0	0	2013-01-17	NULL	NULL	1	2013-01-17	2013-01-17	0.0	0.0
1198007	gaz8080	7	0	5	2013-01-13	2013-01-13	NULL	1	2013-01-13	2013-01-13	1.0	1.0
241201	Ruhtra	220	0	146	2010-03-05	2010-03-05	NULL	5	2010-03-09	2010-03-12	0.6044	1.0
178837	oeoeoe	151	0	90	2011-06-10	2011-06-10	NULL	2	2012-08-05	2011-09-30	0.0068	0.0062
662004	mindthemonkey	5	0	5	2012-04-17	2012-04-17	NULL	1	2012-04-17	2012-04-17	1.0	1.0
37502	Antikythera	113	0	84	2008-05-09	2008-05-09	NULL	2	2008-05-10	2008-05-09	1.0	1.0
352262	yaaaay	4	0	3	2010-09-28	2010-09-28	NULL	2	2010-10-01	2010-09-30	1.0	1.0
3518261	ederyckman	1	0	0	2016-01-17	NULL	NULL	1	2016-01-17	2016-01-17	0.3333	NULL
468471	Joghurt123	75	0	67	2012-02-16	2012-02-16	NULL	1	2012-02-16	2012-02-16	0.0126	0.0126
563735	RichardHarris	1	0	1	2011-12-02	2011-12-02	NULL	1	2011-12-02	2011-12-02	NULL	1.0
1885759	Gatemonte	1	0	1	2014-01-15	2014-01-15	NULL	1	2014-01-15	2014-01-15	1.0	1.0
1458761	Martin G C Davies	1	0	1	2013-05-17	2013-05-17	NULL	1	2013-05-17	2013-05-17	0.0161	0.0909
1720318	manantial	1	0	1	2013-08-29	2013-08-29	NULL	1	2013-08-29	2013-08-29	0.0004	0.0005
2669265	BK Alloy Wheels	2	0	1	2015-02-15	2015-02-15	NULL	1	2015-02-15	2015-02-15	1.0	1.0
135	Glider	472	0	301	2009-06-05	2009-06-05	NULL	3	2010-10-01	2009-06-11	0.1484	0.15
93294	lab	2995	0	562	2009-01-25	2009-01-25	NULL	18	2009-03-19	2009-02-25	0.7501	0.6535
1700573	RestlessDaniel	4	0	4	2013-08-01	2013-08-01	NULL	1	2013-08-01	2013-08-01	1.0	1.0
414611	adrianosmond	4	0	4	2014-10-16	2014-10-16	NULL	1	2014-10-16	2014-10-16	0.3333	0.5
2308401	bsienna	2	0	1	2014-09-03	2014-09-03	NULL	2	2014-10-26	2014-10-26	1.0	1.0
1916435	xoebus	22	0	7	2014-02-03	2014-02-03	NULL	2	2014-02-10	2014-02-11	1.0	1.0
2341420	Plinky	16	0	3	2014-09-17	2014-09-17	NULL	1	2014-09-17	2014-09-17	0.5	1.0
50162	Matt Raines	12	0	10	2008-07-06	2008-07-06	NULL	2	2010-07-05	2009-03-06	1.0	1.0
134018	baykah	22	0	0	2010-01-13	NULL	NULL	1	2010-01-13	2010-01-13	1.0	NULL
1058666	IHoogland	4	0	4	2015-10-02	2015-10-02	NULL	1	2015-10-02	2015-10-02	0.0002	0.0002
1747314	Kng GIS	4	0	4	2013-09-17	2013-09-17	NULL	1	2013-09-17	2013-09-17	1.0	1.0
3426542	rieranuria20	35	0	1	2015-12-03	2015-12-04	NULL	2	2015-12-04	2015-12-04	0.8333	0.1667
20856	jimmewis	3	0	3	2014-07-09	2014-07-09	NULL	1	2014-07-09	2014-07-09	1.0	1.0
1403907	VMukhtarov	103	0	11	2014-03-29	2014-03-29	NULL	1	2014-03-29	2014-03-29	0.0014	0.0023
1804409	IgalNetwork	1	0	0	2013-11-13	NULL	NULL	1	2013-11-13	2013-11-13	1.0	NULL
1216962	pete watson	10	0	9	2013-01-31	2013-01-31	NULL	2	2013-03-13	2013-02-08	1.0	1.0
