username	uid	count	places
niroro	455365	1	tokyo
nirr	3164280	1	jerusalem
nirvanareborn	217627	2	mumbai,paris
nirvanis	170255	1	barcelona
niryuu	609765	1	tokyo
nisanca	1964530	1	istanbul
nishanthnow	695746	1	mumbai
nishchal	1196934	1	kathmandu
nishikawa	1190361	1	tokyo
nishiki	467655	1	paris
nishimuuu	1565803	1	tokyo
nishiogi_info	2999132	1	tokyo
nishioka	755	1	tokyo
nishioka yohsuke	2843773	2	kathmandu,tokyo
nisidaya	3260490	1	tokyo
niskam	424643	1	moscow
nissany	413095	1	jerusalem
nisse	187279	1	berlin
nissy813	2873352	1	tokyo
nissyyu	359289	1	tokyo
nit_hiro	654310	1	tokyo
nita kkp	2187159	1	jakarta
niten	48879	9	bayarea,boston,haiti,lasvegas,mexicocity,montreal,seattle,toronto,vancouver
nithinkamath	573196	5	bayarea,losangeles,miami,seattle,vancouver
nithya	635177	1	montreal
nitishmoolya	2893768	1	mumbai
nitlo	1123171	1	barcelona
nitorelate	177064	1	miami
nitoyan	428981	1	tokyo
nitrix	125299	4	amsterdam,barcelona,london,paris
nitrofurano	26798	2	mexicocity,rio
nittch	94918	1	paris
nitzankal	567315	1	jerusalem
niubii	1987	4	berlin,cairo,haiti,paris
nive	708987	2	montreal,paris
nivelan	731617	1	manchester
niver	245886	2	montreal,quebec
nivetfa	426261	1	paris
nivlac_sebboh	108303	1	kathmandu
nivs	1912437	1	jerusalem
nix78	57470	2	london,losangeles
nixan	375495	1	moscow
nixgut	106847	7	bayarea,chicago,jerusalem,london,losangeles,paris,seattle
nixs	291883	1	berlin
nixus32	224724	1	haiti
niyalist	252516	1	tokyo
niyam	1219408	1	kathmandu
nizi	3208434	1	tokyo
nizvolzev	291921	1	santiago
nj3ma	279647	1	nairobi
njaard	173918	17	bayarea,boston,buenosaires,chicago,haiti,lasvegas,london,losangeles,mexicocity,montreal,newyork,quebec,paris,santiago,seattle,toronto,vancouver
njacobson	1800726	1	boston
njagulo	580685	1	berlin
njalibert	133516	1	paris
njathan	1458297	1	mumbai
njd27	1030	2	bayarea,london
njda78	37198	1	paris
njg234908	42948	1	london
njgage	698245	1	sydney
njinnes	1189304	1	london
njliu	3051927	2	bayarea,losangeles
njoroge1	597825	1	london
njorogembugua	488491	1	nairobi
njrobotnik	582714	1	london
njs12345	1444005	1	london
njsurf1813	2635522	1	haiti
njthomas	653817	1	newyork
nk0	1626505	1	paris
nkannie	1884212	1	london
nkawa	19886	2	london,tokyo
nkbre	61005	1	berlin
nkekko	3199889	1	tokyo
nkhaleel	3519542	1	jerusalem
nkhall	179506	5	bayarea,boston,miami,newyork,toronto
nkocharh	706699	1	london
nkoren	1987284	1	london
nkornev	2555547	1	moscow
nkorth	1884025	1	chicago
nlangel	151244	1	bayarea
nlcadmin	590389	1	london
nldasha	1463116	1	sydney
nlichurch	2486991	1	london
nlittlejohns	678123	1	london
nlounsbu	1804226	1	bayarea
nloveridge	1359163	1	london
nlsko	3538641	1	amsterdam
nm7s9	12434	12	bayarea,berlin,boston,chicago,lasvegas,london,losangeles,miami,montreal,newyork,seattle,sydney
nmaher	126899	1	sydney
nmandel	2876878	1	kathmandu
nmaruichi	317331	1	tokyo
nmaupu	897149	1	paris
nmaurer	551295	1	buenosaires
nmcmahon01	65746	1	manchester
nmec	98667	1	london
nmenezes	21205	1	london
nmixter	55774	4	bayarea,lasvegas,losangeles,seattle
nmolins	597816	1	paris
nmollo	1719054	1	buenosaires
nmolloy	972331	1	london
nmp	264869	1	london
nmpty7	988645	2	losangeles,newyork
nmuchnik	1790053	1	kathmandu
nn0001	1731001	1	paris
nn_bot	253388	1	berlin
nnexus	609418	1	berlin
nnikonno	490897	1	losangeles
nnils	1755310	1	paris
nnl555	3388913	1	minsk
nnnnnnnnnpppppppp	2078633	1	tokyo
no milk today	1864707	1	berlin
no tengo	1941519	1	buenosaires
no-paranoia	1213808	1	berlin
no-way	259011	1	berlin
no1busyman	3023424	1	newyork
no6	624103	1	tokyo
noVel	560363	1	moscow
no_smile	86767	1	moscow
noa	319429	1	jerusalem
noack_ing	2626731	1	berlin
noahcharris	1723315	1	seattle
noahs_ark	3471063	1	tokyo
noall2010	371167	1	auckland
noallison	3339194	1	newyork
noam ram	2560533	1	jerusalem
noamkk	340095	1	mexicocity
noamleib	460508	1	jerusalem
noamlevin	2480194	1	jerusalem
noamroze	596459	2	jerusalem,kathmandu
nob-nk	3179000	1	tokyo
nob7	3264855	1	tokyo
nob_smz	2229829	1	tokyo
nobby116	552023	1	london
nobeeakon	2625821	1	mexicocity
nobi811	2957670	2	kathmandu,nairobi
nobichan	162500	1	tokyo
noble_akonu	1585736	1	kathmandu
nobleccrime	1565895	1	mumbai
nobody at all	246396	1	sydney
nobody1231234	259642	2	bayarea,losangeles
nobody__	1931124	1	london
nobodyman	441743	1	minsk
nobonn	184713	8	buenosaires,jerusalem,mexicocity,moscow,paris,santiago,tirana,vancouver
nobu___u	2846263	1	tokyo
nobu_for_osm	1933056	1	tokyo
nobunobuta	172128	1	tokyo
nobusan5108	803532	2	bayarea,tokyo
noby rana	3345829	1	london
nochmaltobi	9336	1	istanbul
nochnulf	2066629	1	paris
nocturne1	593271	1	losangeles
noda50	3253794	1	tokyo
nodkane	712502	1	seoul
nodnerb	570308	2	istanbul,sydney
nodoca	647422	1	tokyo
nodothis	1964710	1	newyork
nodvos	930289	1	paris
noeclement	3216236	1	paris
noel_	1908893	1	minsk
noelb	90271	1	newyork
noeldnerplatz	2931543	1	berlin
noeleena	2124873	1	sydney
noelliam	2755250	1	tokyo
noelrichener	1722730	1	haiti
noelsfwatson	2133009	1	haiti
noemie_3	2865022	1	kathmandu
noepaor	3232952	1	buenosaires
nofmok	723546	1	minsk
nogajun	101460	1	tokyo
nohwoman	2554076	1	losangeles
nojhan	487646	1	paris
nojo	541569	1	berlin
nokia5800	275012	1	seoul
noktulo	2712368	1	newyork
nokutu	2257299	3	haiti,kathmandu,santiago
nolaviz	577293	1	jerusalem
nolfj	2110809	1	douala
nolim1t	2877241	1	sydney
nolimitz555	1978326	1	bayarea
noliver	91568	7	bayarea,chicago,haiti,losangeles,newyork,seattle,vancouver
nollysurf	2601350	1	amsterdam
nomad09	1702637	1	losangeles
nomad85	2486619	1	minsk
nomad_cam	146572	1	bayarea
nomarz	1816498	1	barcelona
nomatrix	461103	3	amsterdam,berlin,paris
nomeutente	275872	2	london,vancouver
nomisonson	2448570	1	jerusalem
nomos	401702	1	berlin
nomosoko	1783255	1	berlin
non_dirty	292575	1	toronto
noncombatants	1923786	1	moscow
none-	2859486	1	kathmandu
nonickname	666938	1	cyprus
nonini	3481018	1	tokyo
nonmonotonix	696712	1	london
nono14	312637	1	paris
nono33	415390	1	paris
nonohours	909910	1	tokyo
nonopp	291857	1	paris
nonplan2	1563196	1	istanbul
nonsava	767182	1	tokyo
nonstop	419923	1	moscow
nonumb	658966	1	berlin
noobi	132538	2	berlin,boston
nook	543813	1	moscow
noonmassive	2908273	1	amsterdam
noonoo	67212	1	berlin
noordfiets	47677	1	amsterdam
nopenopeok	3251049	1	seattle
noperante	68842	20	bayarea,berlin,cairo,crimea,cyprus,haiti,london,losangeles,miami,minsk,montreal,moscow,nairobi,quebec,paris,rio,sydney,tirana,tokyo,toronto
nopose	1431247	1	buenosaires
nor67	83976	1	berlin
norD79	1965008	1	moscow
noratochini	2162363	1	tokyo
norb	157193	1	cyprus
norb81	71563	1	berlin
norbe	431006	1	buenosaires
norbi	417296	1	berlin
norbody2	356740	1	toronto
nordbahnhof2015	2929750	1	berlin
nordelchxx	391873	1	berlin
nordhaus	430074	1	berlin
nordog	2424951	1	berlin
nordrapp	2155906	1	berlin
noremap	2404104	1	buenosaires
norf	64489	1	berlin
norfindel	1251680	1	buenosaires
nori_u	189816	1	tokyo
norikamba	696171	1	tokyo
norinori	494012	1	tokyo
norioku	1071706	1	tokyo
norky	8821	10	auckland,cairo,istanbul,london,losangeles,manchester,moscow,newyork,paris,sydney
norm_p	288244	1	manchester
normand60	2361440	1	paris
normanm	296479	1	vancouver
norpan	3257	1	bayarea
norrix	653729	1	berlin
norsemark	2435324	1	london
northdeer	362287	1	moscow
northener	2590943	1	berlin
northern_monkey83	85353	1	london
northernpenguin	110915	1	toronto
northp	150013	1	bayarea
nortonvonwerl	614426	1	mexicocity
norwejin	1185081	1	tokyo
nosedef	1771087	1	berlin
nosepas	666217	1	barcelona
nosfeu	798852	1	moscow
nosoyninja	160529	1	mexicocity
nosy79	2016079	1	berlin
not the slowest	556039	1	newyork
notamuggel	419486	1	berlin
notdef	347237	1	cairo
notgary	521951	1	manchester
nothippo	1967719	1	miami
notimportant	1709685	1	toronto
notloc	2691827	1	manchester
notmuch	2414844	1	london
notopen	1956154	1	paris
notrapid	2880834	1	kathmandu
nouba	139564	1	berlin
noumenon	2434802	1	boston
noune	1022181	1	paris
nounours	65626	1	paris
nounours77	835140	4	bayarea,cyprus,london,paris
nour eldeen	2519522	1	jerusalem
nour92	1968265	1	cairo
nouveau_cologne	867109	1	berlin
nouzui2007	1823627	1	tokyo
novafirst	1050360	1	newyork
novakyu	30360	1	bayarea
novamae	385153	1	toronto
novan7777	1437804	1	jakarta
novastudio1	707268	1	newyork
november3000	2475423	1	miami
novice_engineer	1884557	2	newyork,seattle
novider	152707	1	berlin
novita andini	2447292	1	jakarta
novoetaxi	522392	2	crimea,moscow
novw	332193	1	amsterdam
nowar	237321	1	london
noway42	579699	1	berlin
nowe	39224	1	berlin
noybx2	1768498	1	jerusalem
noyellowjersey	211654	1	london
nozakin	184640	1	tokyo
nozbee	326955	1	paris
np233	3190441	1	losangeles
np43	2767519	1	toronto
npa_loader	1368970	2	london,manchester
npalix	359712	1	paris
nparlante	29349	1	bayarea
npb	109666	1	sydney
npcmamaz	813719	1	jakarta
npdoty	644152	3	bayarea,kathmandu,losangeles
npeter	227805	1	moscow
npetroni	710815	1	newyork
npettiaux	24083	1	boston
npicton449	3357989	1	haiti
npodesign	1534887	1	moscow
npoi	182577	1	tokyo
nprotopopov	2510993	1	moscow
nqndwc	714293	2	auckland,sydney
nragni	3525912	1	montevideo
nramdial	2270454	1	london
nramosga	1255372	1	toronto
nricco	1425039	1	bayarea
nrissler	183366	3	cairo,jerusalem,london
nrjfmr	901534	1	paris
nrlr	3066591	2	bayarea,seattle
nro	300561	1	paris
nrobbers	2800792	1	seattle
nroth	3337004	1	jerusalem
nrprzsnm	458264	1	yaounde
nrz629	2637104	1	paris
ns130291	92469	2	berlin,chicago
ns61817	89974	1	bayarea
nsa	617376	1	tokyo
nsalazar	2680366	1	santiago
nsaqer	1243772	1	jakarta
nsat	2034399	1	paris
nsauk	2678652	1	minsk
nschae	440056	2	berlin,london
nschloe	3159894	1	berlin
nschulz	598539	1	boston
nsdasa	1566013	1	tokyo
nsdi	1426555	1	seoul
nshrestha	2877525	1	kathmandu
nsilvah	1962703	1	santiago
nsimon	393715	1	berlin
nsj	217052	1	auckland
nsmith	452299	3	jerusalem,kathmandu,london
nspandit	1874358	1	newyork
nspyre	693199	1	mexicocity
nssan	1892337	1	vancouver
nssley	2674930	1	bayarea
nstarksen	2537268	2	bayarea,seattle
nstarm	1551707	1	boston
nstasiak	3202452	1	haiti
nstead	357238	1	london
nstratis	499009	1	cyprus
nsushka	3411625	1	nairobi
nsx2000	259072	1	chicago
nsx959	36921	1	london
ntaka	2449735	1	tokyo
ntat	1723478	1	kathmandu
ntemocenter	2041379	1	moscow
nth1955	281992	1	berlin
ntijerino	337328	1	bayarea
ntoll	69868	1	london
ntppr	1338116	2	sydney,tokyo
ntripcevich	23270	1	bayarea
ntruchsess	30224	1	berlin
ntslv	1313225	1	lasvegas
nttany	2038179	1	tokyo
nuahs	2302963	1	toronto
nubarron	53891	4	barcelona,douala,paris,yaounde
nubby105	2608797	1	newyork
nubok	13367	1	berlin
nubro01	221153	1	amsterdam
nubushero	1763168	1	montreal
nuckster	36478	1	vancouver
nucky_3000	2745446	1	berlin
nucularbum	683385	1	istanbul
nudge	102316	1	amsterdam
nufufun	2439087	1	tokyo
nugget	777588	1	vancouver
nuimura	355664	1	tokyo
nuin	404005	1	barcelona
nukri	67061	1	paris
nullwtfbbq	606297	1	sydney
num_h	3281330	1	tokyo
number1george	1818727	1	seattle
numbfew	708295	1	sydney
numbr1draftpick	407387	1	seattle
nummer9	63578	1	berlin
nuni46	2871532	1	kathmandu
nuno1430	2778079	1	london
nunoaries	441867	1	santiago
nuntuket	603590	1	haiti
nur rohmawanto	1863925	1	jakarta
nur_ich	1175301	4	amsterdam,barcelona,london,paris
nurbzulu	2703993	1	montreal
nurich	1788541	1	berlin
nurinfo	209498	1	berlin
nurlatipah	455165	1	jakarta
nuser	634625	1	moscow
nut	388496	1	manchester
nutthoney	303664	1	sydney
nutz	374139	1	berlin
nuxper	342849	2	paris,vancouver
nuxper_np	101225	1	paris
nvening	685077	1	london
nvh012	1632790	1	toronto
nviana	707725	1	paris
nvk	131996	5	bayarea,boston,losangeles,newyork,vancouver
nvmapper	2810693	1	newyork
nvogtvincent	1869198	1	london
nvvmap	2674499	1	bayarea
nwalker	51503	2	bayarea,chicago
nwalley	64774	1	london
nwcrc	1393439	1	seattle
nwgsm	179936	1	moscow
nwholloway	154970	1	london
nwillc	636389	1	newyork
nxnstorm	2169600	1	seoul
nxskok	624902	1	toronto
nyaikae	1533650	1	nairobi
nyamo_iaint	1750043	1	sydney
nyampire	378532	2	newyork,tokyo
nyampire_import	1178360	1	tokyo
nyampire_intro	1765741	1	tokyo
nyanchang	2611938	1	tokyo
nyanza	2634295	1	london
nyap	1420483	1	toronto
nyarkarungu	1222460	1	nairobi
nybble	2097183	1	berlin
nybemotion	1828729	1	losangeles
nybluejeans	223382	1	haiti
nydalek85	258303	1	newyork
nyderscosh	2139691	1	london
nygk	2699428	2	istanbul,london
nygren	130117	1	boston
nyir	1194273	1	london
nykolas1981	755578	1	paris
nyoma	113317	2	crimea,moscow
nyos	626514	1	mexicocity
nypon	194704	1	paris
nyrva etienne	1339601	1	haiti
nyuco	444105	1	tokyo
nyuriks	339581	2	moscow,newyork
nz0929	530242	1	tokyo
nz_strabo	370167	1	auckland
nzan	1190762	1	newyork
nzearthman	2329058	1	auckland
nzeemin	83231	2	losangeles,moscow
nzener	329108	1	auckland
nzhenry	2016680	1	london
nzin	148183	1	paris
nzlbob23	123689	1	auckland
nzric	2310810	1	auckland
nüvi2595	1510030	1	berlin
o'cholio	328538	1	sydney
o-kazuki	775613	1	tokyo
o-s	489759	1	jerusalem
o-toole-kit	2219052	2	bayarea,losangeles
o0MattE0o	162722	1	london
o2015	2040106	1	santiago
o4b69	1884121	1	london
o4tuna	87364	1	seattle
o7x	857854	1	barcelona
oCo Carbon	1537445	1	london
oSmNoAsE	249331	1	berlin
oWNv8rGJ	179145	1	london
o_patrick	296880	1	newyork
o_t	2939409	1	haiti
oabell143	1791872	1	haiti
oaf86	186040	1	london
oakamil	840426	2	bayarea,cairo
oakenclast	1430894	1	bayarea
oakland	14179	1	bayarea
oaklandbex	1720930	1	bayarea
oanarad	2413830	1	newyork
oatmeal	3172329	1	tokyo
oavazqiez	1206656	1	buenosaires
oazabir	352866	1	london
ob003	176130	1	sydney
oba510	933797	4	bayarea,boston,losangeles,seattle
obaberlin	2433249	1	berlin
obaken	710318	1	tokyo
obalashov	448553	1	berlin
obanksy	588537	1	sydney
obara	1699577	1	tokyo
obd	1813925	1	jerusalem
oberbaum10245	868306	1	berlin
obergix	1682	1	paris
obi1-46	97154	1	paris
obirage	1433770	1	paris
obitus	510390	3	barcelona,istanbul,paris
obko	742807	1	berlin
oblab	619455	1	paris
oblako-snov	2297927	1	moscow
obot	226739	1	jakarta
obrandmueller	46621	1	berlin
obscurion	1430442	1	vancouver
oburiks	1334786	1	istanbul
oc_123	3087005	1	losangeles
oca!	2243004	1	chicago
occcy	166969	12	amsterdam,barcelona,bayarea,berlin,cairo,jerusalem,london,losangeles,newyork,paris,sydney,vancouver
occidere	1205194	1	mexicocity
ocderby	1871067	1	bayarea
oceanearth	811124	1	vancouver
ocenka	72121	1	minsk
ocgrace	3531041	1	vancouver
och29	3203158	1	london
ocharles	905054	1	london
ocherechin	187812	1	crimea
ochong	145094	1	boston
ocid_burn	330033	1	minsk
oconnorholmesbailey	419280	1	kathmandu
octan3	94558	1	toronto
octave	1149754	1	tokyo
octavi	285832	1	mexicocity
octel	238290	1	seoul
octo	319840	1	berlin
octomonkey	27786	1	manchester
odaigle	131095	2	montreal,quebec
odanner	2099059	1	berlin
odd2015harry	2690024	1	kathmandu
oddadmix	567077	1	cairo
oddboy	76425	3	bayarea,haiti,kathmandu
oddboyout	1963255	1	losangeles
oddityoverseer	1209932	7	bayarea,kathmandu,losangeles,miami,newyork,seattle,toronto
oddo2	2548701	1	crimea
oddurk	2797288	1	barcelona
oddvin	2859232	1	kathmandu
ode	172411	1	london
odea	568461	1	paris
oded zadok	3319713	1	jerusalem
odedra	2480010	1	berlin
odejdamr	3529583	1	moscow
odelay_tomato	315848	1	seattle
oderplantscher	817315	2	berlin,manchester
odessy	417949	1	moscow
odiconoc	2440195	1	mexicocity
odin95	1203914	1	paris
odinby	694251	1	minsk
odk	2070958	2	jerusalem,newyork
odkrywczyni	2688015	1	kathmandu
odl789	3087636	1	berlin
odlg	5682	1	berlin
odna	45243	10	amsterdam,berlin,chicago,haiti,london,losangeles,miami,newyork,quebec,seattle
odo1982	2858525	1	jerusalem
odon362	3377821	1	jakarta
odraudeollitsac	2555094	1	buenosaires
odrokin	372842	1	moscow
oe24	390833	1	minsk
oearenas	2124980	1	santiago
oeaw	1752116	1	paris
oekkel	109587	1	berlin
oeko-nest	337040	1	berlin
oelassy	1364381	1	cairo
oelflow	606812	1	tokyo
oelge	361509	1	berlin
oelscheich79	1213393	1	newyork
oeoeoe	178837	2	jerusalem,london
oerWouter	1807325	1	amsterdam
oesleiribas	559551	1	rio
oesmith	17983	1	london
ofLatofLong	679155	1	london
ofboir	1739429	1	paris
ofdatraining	2966469	1	haiti
ofed	3356127	1	buenosaires
ofek	2232037	1	jerusalem
ofenstar	815602	1	berlin
ofer_mar_gis	1275500	1	jerusalem
oferico	355387	1	jerusalem
oferoferofer	329474	1	jerusalem
ofers	408456	1	jerusalem
office42020	1887440	1	chicago
office4sale	1725721	1	berlin
officeplusltd	509559	1	london
offirla	680627	1	jerusalem
offlineabc	683776	1	jerusalem
offshore44	225975	1	paris
ofir N	1593373	1	jerusalem
ofiroz	387647	1	jerusalem
ofis bölme duvar sistemleri	2131905	1	istanbul
ofismobilyalari	3423889	1	istanbul
ofli	166880	1	london
ofnine	3222678	1	seattle
ofriz	655098	1	jerusalem
oftalmolog	1420712	1	moscow
ofurkan	2209603	1	istanbul
ofx66	1940291	1	buenosaires
ogarich	3306886	1	moscow
ogas	642166	1	tokyo
ogatama	1581244	1	tokyo
oge68	61186	1	berlin
oggmunster	1885000	1	paris
oghutz	2111877	1	jakarta
ogito68	461727	1	cyprus
ogl92	223664	1	paris
oglex11	2177472	1	jakarta
oglord	24256	1	london
ogopogoyesgonogo	3498421	1	jerusalem
ogose_style	1610012	1	tokyo
ogregum	3506022	1	jakarta
ogremage	482974	1	bayarea
ogruenig	93419	1	barcelona
ogwu	1851636	1	newyork
oh-chie	2548322	1	tokyo
oh1qt	192630	1	cyprus
oh_naoki	1781194	1	tokyo
oha	8204	3	barcelona,bayarea,istanbul
ohadlevi22	1975020	1	jerusalem
ohaire	129235	1	newyork
ohara	762369	1	tokyo
ohayden	2097323	1	vancouver
ohboy	2759856	1	haiti
ohe	348241	1	paris
ohio13	1720929	2	berlin,paris
ohligser	1037646	4	berlin,jerusalem,london,vancouver
ohmu808	1561562	1	newyork
ohmyitsjunk	692927	1	tokyo
ohnehin	138990	1	berlin
ohneschuh	41535	1	barcelona
ohnishim	1689606	1	tokyo
ohnmur	301305	1	bayarea
ohno kouji	3373439	1	tokyo
ohrenflimmern	514280	1	berlin
ohseewhy	3245269	1	newyork
ohsimone	69219	1	london
ohwada	213778	1	tokyo
ohwow	288036	1	moscow
ohyou	1372853	1	moscow
oieohsgdkj	1928051	1	manchester
oifach_i	594614	1	auckland
oikemuellette	1047507	1	quebec
oini	3057995	18	bayarea,boston,buenosaires,haiti,jakarta,jerusalem,losangeles,manchester,mexicocity,miami,mumbai,nairobi,newyork,paris,santiago,seoul,tokyo,toronto
oiram	38661	2	istanbul,moscow
oisa	97835	1	tokyo
oitausa1	558282	1	tokyo
oiva	1484179	2	mexicocity,rio
ojn	58196	2	berlin,chicago
ojobson	1026189	1	london
ojuniour	558264	1	newyork
okaakiko	1951165	1	tokyo
okahle	491950	1	berlin
okajie	1985612	1	tokyo
okanis	1964431	1	sydney
okano	423967	1	tokyo
okanpi	918197	1	istanbul
okansas	210556	1	bayarea
okas95	165040	1	jakarta
okasa	806903	1	istanbul
okayama-ride	1852578	1	tokyo
okcomputerik	1150688	2	barcelona,mexicocity
oke_ting	203736	1	berlin
okelet	776198	1	barcelona
okennedy	223402	1	haiti
okeya	711587	1	tokyo
okhi-ke	2831095	1	nairobi
okiberlin	1222940	1	berlin
okiev	118048	3	berlin,london,miami
okilimu	212111	24	amsterdam,barcelona,bayarea,berlin,boston,chicago,cyprus,haiti,jerusalem,kathmandu,lasvegas,london,losangeles,montreal,moscow,newyork,paris,rio,santiago,seattle,sydney,tirana,tokyo,yaounde
okirche	4511	1	paris
okitetsu	680188	1	tokyo
okiuim	1313405	1	berlin
okj	274913	3	crimea,minsk,moscow
okome@	511542	1	seattle
okono0403	421748	2	jakarta,tokyo
okote	2400193	1	santiago
okozzy	2980775	1	tokyo
okrauth	512639	1	vancouver
oksanyk	1875707	1	seattle
oktodearputra	2396163	1	jakarta
okur	704907	1	berlin
okurisama	196824	1	vancouver
ol-kn	146335	1	sydney
ola222	425544	1	cyprus
olaf1000	1811853	35	amsterdam,auckland,barcelona,bayarea,berlin,buenosaires,cairo,chicago,crimea,cyprus,haiti,istanbul,jakarta,jerusalem,kathmandu,london,losangeles,manchester,mexicocity,miami,minsk,montevideo,moscow,nairobi,newyork,quebec,rio,santiago,seattle,sydney,tirana,tokyo,toronto,vancouver,yaounde
olaf20000	486354	1	paris
